"事务名称","应用名称","Apdex","响应时间中位数(ms)","响应时间 P75 (ms)","响应时间 P95 (ms)","响应时间 P99 (ms)","平均请求时间","吞吐率 (/s)","请求数","错误率(%)","错误次数","慢次数","异常次数","请求类型"
"URI/grcv5/*/*/1686732.pdf","org.springframework.boot.loader.WarLauncher","1.0","7.0","7.0","7.0","7.0","7.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/userExtendService.getGroupUserAndAppUsers.dwr","org.springframework.boot.loader.WarLauncher","1.0","7.0","7.0","7.0","7.0","7.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/userExtendService.getGroupUserAndAppUsers.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","7.0","7.0","7.0","7.0","7.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrOppositeService.findOppositeByCredirCode.dwr","org.springframework.boot.loader.WarLauncher","1.0","69.5","69.75","69.94999998807907","69.99000000953674","69.50","< 0.01","2","0.00","0","0","0","Web请求"
"SpringController/${url.rest.prefix.flowmobileapi.v1}/task-form-process/todo-pages/{id}","org.springframework.boot.loader.WarLauncher","0.5602189781021898","666.2242760794503","880.4795010157994","1340.9570613126587","2615.8717203493497","612.36","< 0.01","548","16.79","92","8","939","Web请求"
"SpringController/${url.attachment}/${url.attachment.download}/preview","fawuorg.springframework.boot.loader.WarLauncher","0.5","656.8408355712891","757.9204177856445","838.7840787372788","854.9568205673058","742.00","< 0.01","2","0.00","0","0","2","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractStatisticsService.getContractabnormalCount.dwr","org.springframework.boot.loader.WarLauncher","0.5","656.8408355712891","757.9204177856445","838.7840787372788","854.9568205673058","714.00","< 0.01","2","0.00","0","0","2","Web请求"
"SpringController/${url.rest.prefix.flowmobileapi.v1}/task-form-process/todo-pages/{id}","fawuorg.springframework.boot.loader.WarLauncher","0.5376712328767124","637.2920011792864","858.0353257462784","1266.2430549891433","2305.5302755612065","1016.01","< 0.01","292","17.47","51","3","510","Web请求"
"URI/grcv5/dwr/call/plaincall/flowDesignService.searchFlowByParam.dwr","org.springframework.boot.loader.WarLauncher","1.0","63.5","65.75","67.54999989271164","67.91000008583069","64.00","< 0.01","2","0.00","0","0","0","Web请求"
"SpringController/${url.workflow.view}","fawuorg.springframework.boot.loader.WarLauncher","0.6098484848484849","626.9844339544122","863.0583072041356","1326.8185379669826","1980.3809824659547","672.63","< 0.01","132","0.00","0","1","132","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrPlaybackService.updateFlowSvgContent.dwr","org.springframework.boot.loader.WarLauncher","1.0","62.0","62.0","62.0","62.0","62.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrCaseService.caseType.dwr","org.springframework.boot.loader.WarLauncher","1.0","61.0","61.0","61.0","61.0","61.00","< 0.01","1","0.00","0","0","0","Web请求"
"SpringController/v2/api-docs","org.springframework.boot.loader.WarLauncher","0.5","601.0","601.0","601.0","601.0","601.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/wp/selector/G_1_templateSelector.htm","org.springframework.boot.loader.WarLauncher","1.0","6.998161764705882","9.871875","18.56015718728304","21.312034249305725","9.18","< 0.01","28","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractRiskWarningService.findContractRiskWarning.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.929960664335664","10.83875363372093","43.48904051631689","131.69245376810431","14.32","< 0.01","297","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/hdCommunicationService.showCancelButton.dwr","org.springframework.boot.loader.WarLauncher","1.0","6.796303353658536","8.716769366197184","10.941417253521127","11.3863465698672","7.79","< 0.01","1040","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrLetterInfoService.returnLetterIdByContractId.dwr","org.springframework.boot.loader.WarLauncher","1.0","6.686320754716981","7.50221108490566","10.742922794117646","16.801154494285583","7.80","< 0.01","410","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractRiskWarningService.findContractRiskWarning.dwr","org.springframework.boot.loader.WarLauncher","1.0","6.685965401785714","9.62666015625","35.37230400792484","66.02642279863358","10.93","< 0.01","739","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrCategorySelectorService.getChildren.dwr","org.springframework.boot.loader.WarLauncher","1.0","6.684639084507042","8.318153782894736","10.935998872706765","15.320404529571533","7.38","< 0.01","131","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrOppositeService.getOpposite.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.634454617834395","7.428493232484076","11.164036550829488","131.69245376810431","10.58","< 0.01","197","0.00","0","0","0","Web请求"
"URI/grcv5/api/flow-mobile/v1/user-tasks/undefined","org.springframework.boot.loader.WarLauncher","0.0","6.5","6.75","6.949999988079071","6.990000009536743","6.75","< 0.01","4","100.00","4","0","4","Web请求"
"URI/grcv5/dwr/call/plaincall/userService.getUserById.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.5","6.75","6.949999968210856","6.990000009536743","6.67","< 0.01","3","0.00","0","0","0","Web请求"
"URI/grcv5/api/flow-mobile/v1/user-tasks/undefined","fawuorg.springframework.boot.loader.WarLauncher","0.0","6.5","6.75","6.949999988079071","6.990000009536743","6.75","< 0.01","4","100.00","4","0","4","Web请求"
"URI/grcv5/user/todolistNew/unifyToDo.jsp","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.4700112107623315","7.5313200672645735","10.84218692779541","17.34036111831665","7.38","< 0.01","374","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrOppositeService.getOpposite.dwr","org.springframework.boot.loader.WarLauncher","1.0","6.467241957104558","7.26122654155496","10.369826199578457","15.795013904571533","7.49","< 0.01","468","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/flowDesignService.lockFlow.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.352941176470588","7.022977941176471","7.559007315074696","11.670936942100525","7.00","< 0.01","54","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractInfoService.getMatchAffiliatePartyByRpName.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.328125","7.253004807692308","38.77118640393019","43.75423477962613","9.37","< 0.01","19","0.00","0","0","0","Web请求"
"SpringController/${url.attachment}/${url.attachment.getValidAttachments}","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.263950176508344","7.302526275673941","33.97014284133911","73.11201212704182","9.93","0.01","2557","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractInfoService.updateIsElectonInfo.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.252565298507463","6.979827425373134","7.561637184513149","8.639064073562622","6.90","< 0.01","77","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.getStepIsPreviewFlag.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.217267335766423","6.997890054744525","8.329395979642868","99.90457458794117","9.25","< 0.01","169","0.00","0","0","0","Web请求"
"URI/grcv5/user/todolistNew/unifyToDo.jsp","org.springframework.boot.loader.WarLauncher","1.0","6.213447281713345","7.205930807248764","10.482933484017849","15.650707626342774","7.23","< 0.01","952","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/flowDesignService.lockFlow.dwr","org.springframework.boot.loader.WarLauncher","1.0","6.1613959580838324","6.930623128742515","7.546004726501282","10.738828897476196","6.61","< 0.01","203","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractInfoService.updateIsElectonInfo.dwr","org.springframework.boot.loader.WarLauncher","1.0","6.106085526315789","6.923930921052632","7.578207191668058","10.880159854888916","6.71","< 0.01","221","0.00","0","0","0","Web请求"
"URI/grcv5/user/commonSecondPage.jsp","org.springframework.boot.loader.WarLauncher","1.0","6.092237903225806","6.901965725806452","7.5497479284963305","10.577458620071411","6.75","< 0.01","357","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrAttentionService.findAttentionList.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.086844670710572","7.526849545060658","16.246759693179513","31.91713699272701","8.09","< 0.01","1313","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrRemindersRecordService.updateReminderTypeById.dwr","org.springframework.boot.loader.WarLauncher","1.0","6.01171875","7.119140625","8.50781263411045","8.901562929153442","6.71","< 0.01","7","0.00","0","0","0","Web请求"
"URI/grcv5/*/*/1686486.pdf","org.springframework.boot.loader.WarLauncher","1.0","6.0","6.0","6.0","6.0","6.33","< 0.01","3","0.00","0","0","0","Web请求"
"URI/grcv5/bpm/view.htm","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.0","6.0","6.0","6.0","6.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractUpdateService.findById.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.0","6.0","6.0","6.0","6.00","< 0.01","3","0.00","0","0","0","Web请求"
"URI/grcv5/resources/product/operations.html","org.springframework.boot.loader.WarLauncher","1.0","6.0","6.0","6.0","6.0","6.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrOppositeService.deleteChangeMark.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.0","6.0","6.0","6.0","6.00","< 0.01","2","0.00","0","0","0","Web请求"
"URI/grcv5/secadmin/roleNew/manager.jsp","org.springframework.boot.loader.WarLauncher","1.0","6.0","6.0","6.0","6.0","6.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/*/*/1683544.pdf","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.0","6.0","6.0","6.0","6.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/resources/product/oppsiteAccessTemplate.html","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.0","6.0","6.0","6.0","6.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractSearchService.getExportColumnData.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.0","6.0","6.0","6.0","6.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/resources/PDF.js/web/cmaps/Adobe-CNS1-UCS2.bcmap","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.0","6.0","6.0","6.0","6.00","< 0.01","1","0.00","0","0","0","Web请求"
"SpringController/${url.bpm.user.exloginInfo}","org.springframework.boot.loader.WarLauncher","1.0","6.0","6.0","6.0","6.0","6.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrMajorContractService.getListByCreateUnitId.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.0","6.0","6.0","6.0","6.50","< 0.01","2","0.00","0","0","0","Web请求"
"URI/grcv5/wp/contractView/javascript:","fawuorg.springframework.boot.loader.WarLauncher","0.0","6.0","6.0","6.0","6.0","6.00","< 0.01","1","100.00","1","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/userService.getUser.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.0","6.0","6.0","6.0","6.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/resources/PDF.js/web/cmaps/Adobe-Japan1-UCS2.bcmap","fawuorg.springframework.boot.loader.WarLauncher","1.0","6.0","6.0","6.0","6.0","6.00","< 0.01","1","0.00","0","0","0","Web请求"
"SpringController/${url.rest.prefix.flowmobileapi.v1}/user-tasks/processed (POST)","org.springframework.boot.loader.WarLauncher","0.6649484536082474","595.2620072364807","927.1034710407257","2641.7322993342896","3848.1460282957123","761.18","< 0.01","97","0.00","0","6","290","Web请求"
"SpringController/serverapi/cw/acquire/contractInfo (POST)","fawuorg.springframework.boot.loader.WarLauncher","0.5","583.8585205078125","684.2092037200928","968.8401698264279","2299.0978077708023","682.62","< 0.01","26","0.00","0","1","76","Web请求"
"SpringController/${url.bpm.user.senopInfo}","org.springframework.boot.loader.WarLauncher","0.0","58266.0","58266.0","58266.0","58266.0","58266.00","< 0.01","1","0.00","0","1","0","Web请求"
"SpringController/${url.rest.prefix.flowmobileapi.v1}/process-drive/task-candidates (POST)","fawuorg.springframework.boot.loader.WarLauncher","1.0","57.6650390625","153.8731689453125","173.1746307211773","177.03492767817806","86.77","< 0.01","48","0.00","0","0","48","Web请求"
"SpringController/serverapi/archive/acquire/complete/oppositeInfo (POST)","org.springframework.boot.loader.WarLauncher","0.9772727272727273","57.6650390625","116.23109436035156","287.0637540226453","549.5167541469564","103.45","< 0.01","22","0.00","0","0","88","Web请求"
"SpringController/${url.attachment}/${url.attachment.download}/previewAnnexPdf","org.springframework.boot.loader.WarLauncher","0.9807692307692307","56.653371710526315","158.3668536017923","283.8201141357422","6733.63726750264","228.12","< 0.01","130","0.00","0","2","130","Web请求"
"SpringController/${url.rest.prefix.mobileapi.v1}/user-manager/group/getChildrens (POST)","org.springframework.boot.loader.WarLauncher","0.5","556.0","556.0","556.0","556.0","556.00","< 0.01","1","0.00","0","0","1","Web请求"
"URI/grcv5/wp/contractStand/G_1_editContractStand1.htm","fawuorg.springframework.boot.loader.WarLauncher","1.0","55.748779296875","64.748779296875","81.74975315714255","85.14995198254474","63.00","< 0.01","3","0.00","0","0","0","Web请求"
"URI/grcv5/wp/G_1_legalServicesDemand/G_1_zhiduLegCheck.htm","org.springframework.boot.loader.WarLauncher","1.0","55.498779296875","57.748779296875","57.949755827430636","57.98995118145831","54.67","< 0.01","3","0.00","0","0","0","Web请求"
"SpringController/serverapi/archive/acquire/complete/contractInfo (POST)","org.springframework.boot.loader.WarLauncher","0.6428571428571429","547.3673629760742","1662.6283650398254","3418.039869140937","3458.0080146673645","1042.57","< 0.01","7","0.00","0","1","28","Web请求"
"SpringController/user/arcic/v1/download","org.springframework.boot.loader.WarLauncher","0.6","547.3673629760742","29775.480183776468","35807.89603675529","37014.378056759044","13561.60","< 0.01","5","40.00","2","2","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrUserGroupService.searchGroupUserAndUserGroups.dwr","org.springframework.boot.loader.WarLauncher","1.0","54.776692708333336","57.6650390625","61.93300755810924","62.78660176601261","54.00","< 0.01","4","0.00","0","0","0","Web请求"
"SpringController/${url.workflow.view}","org.springframework.boot.loader.WarLauncher","0.6428571428571429","537.2479663496258","653.1610549798532","1120.7344877698415","1431.0918389543767","575.58","< 0.01","252","0.00","0","1","252","Web请求"
"SpringController/${url.workflow.edit}","org.springframework.boot.loader.WarLauncher","0.6326923076923077","523.7171918363507","618.8055087898781","935.2842332591181","2549.366875687134","567.71","< 0.01","780","0.00","0","9","784","Web请求"
"SpringController/${url.workflow.edit}","fawuorg.springframework.boot.loader.WarLauncher","0.6428571428571429","520.2811429525159","619.0329867884055","917.4352975098983","1354.7342233657837","518.69","< 0.01","350","0.00","0","2","354","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrUserGroupService.searchGroupUserAndUserGroups.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","52.0","53.0","53.79999987284342","53.96000003814697","52.33","< 0.01","3","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrUserGroupService.searchGroupUserAppUserAndUserGroups.dwr","org.springframework.boot.loader.WarLauncher","1.0","52.0","52.0","52.0","52.0","52.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrKnowledgeService.getKnowPath.dwr","org.springframework.boot.loader.WarLauncher","1.0","52.0","52.0","52.0","52.0","52.00","< 0.01","1","0.00","0","0","0","Web请求"
"SpringController/${url.bpm.user.senopInfo}","fawuorg.springframework.boot.loader.WarLauncher","0.0","51960.0","51960.0","51960.0","51960.0","51960.00","< 0.01","1","0.00","0","1","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.getStepIsPreviewFlag.dwr","org.springframework.boot.loader.WarLauncher","1.0","5.909071906354515","6.8318352842809364","7.570045831610128","12.605652809143066","6.62","< 0.01","436","0.00","0","0","0","Web请求"
"SpringController/${url.attachment}/${url.attachment.getValidAttachments}","org.springframework.boot.loader.WarLauncher","1.0","5.845220489378866","6.990714909922023","20.84847018059264","66.39471679467421","8.61","0.04","6732","0.00","0","0","0","Web请求"
"URI/grcv5/user/commonSecondPage.jsp","fawuorg.springframework.boot.loader.WarLauncher","1.0","5.825892857142857","6.810267857142858","7.621874570846558","8.724376201629639","6.52","< 0.01","98","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.getSysParamByCode.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","5.7176470588235295","6.929669117647059","14.893238711357117","31.811856418848038","7.38","< 0.01","814","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/groupService.getTenantUserTreeNodes.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","5.6953125","7.27734375","7.8984375","7.979687422513962","6.60","< 0.01","5","0.00","0","0","0","Web请求"
"URI/grcv5/*/1686527.pdf","org.springframework.boot.loader.WarLauncher","1.0","5.6953125","7.27734375","8.6484375","8.929687231779099","6.80","< 0.01","5","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.findFlowSean.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","5.6953125","6.85546875","7.776562422513962","7.955312639474869","6.27","< 0.01","11","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/userService.getUser.dwr","org.springframework.boot.loader.WarLauncher","1.0","5.637784090909091","6.730823863636363","7.614062190055847","7.922812283039093","6.37","< 0.01","19","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractInfoService.getMatchAffiliatePartyByRpName.dwr","org.springframework.boot.loader.WarLauncher","1.0","5.604910714285714","6.6354910714285715","7.459955191612243","27.93847820162773","6.58","< 0.01","57","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrHierarchySwitchService.resourceTypeEnabled.dwr","org.springframework.boot.loader.WarLauncher","1.0","5.484375","7.3828125","8.68359388411045","8.93671864271164","6.44","< 0.01","9","0.00","0","0","0","Web请求"
